code,t_ps,n,concentration,bin_width_ps,dnl_lsb
193,2308.88,3952,1.000,6.224,-0.618
194,2289.45,20715,1.000,32.624,1.004
195,2272.10,1330,1.000,2.095,-0.871
196,2252.14,24008,1.000,37.810,1.323
197,2231.86,1750,1.000,2.756,-0.831
198,2210.59,25260,1.000,39.782,1.444
199,2187.84,3638,1.000,5.729,-0.648
200,2184.24,932,1.000,1.468,-0.910
201,2179.71,4817,1.000,7.586,-0.534
202,2161.34,18508,1.000,29.148,0.791
203,2144.78,2521,1.000,3.970,-0.756
204,2116.26,33701,1.000,53.076,2.260
205,2088.73,1263,1.000,1.989,-0.878
206,2072.78,18984,1.000,29.898,0.837
207,2055.20,3342,1.000,5.263,-0.677
208,2048.18,5580,1.000,8.788,-0.460
209,2042.48,1653,1.000,2.603,-0.840
210,2025.33,20134,1.000,31.709,0.948
211,2007.25,2822,1.000,4.444,-0.727
212,1980.26,31454,1.000,49.537,2.043
213,1953.83,2113,1.000,3.328,-0.796
214,1935.70,20910,1.000,32.931,1.023
215,1917.36,2384,1.000,3.755,-0.769
216,1906.93,10850,1.000,17.088,0.050
217,1894.53,4896,1.000,7.711,-0.526
218,1875.97,18680,1.000,29.419,0.807
219,1858.93,2954,1.000,4.652,-0.714
220,1847.93,11016,1.000,17.349,0.066
221,1837.01,2857,1.000,4.499,-0.724
222,1818.28,20924,1.000,32.953,1.024
223,1798.74,3894,1.000,6.133,-0.623
224,1783.43,15545,1.000,24.482,0.504
225,1768.42,3518,1.000,5.540,-0.660
226,1750.57,19148,1.000,30.156,0.852
227,1733.55,2466,1.000,3.884,-0.761
228,1715.27,20759,1.000,32.693,1.008
229,1694.95,5037,1.000,7.933,-0.513
230,1678.07,16398,1.000,25.825,0.586
231,1661.14,5110,1.000,8.048,-0.506
232,1641.34,20031,1.000,31.547,0.938
233,1624.20,1733,1.000,2.729,-0.832
234,1606.18,21149,1.000,33.307,1.046
235,1587.88,2091,1.000,3.293,-0.798
236,1580.37,7451,1.000,11.735,-0.279
237,1574.01,627,1.000,0.987,-0.939
238,1557.13,20803,1.000,32.763,1.013
239,1535.53,6635,1.000,10.449,-0.358
240,1520.03,13044,1.000,20.543,0.262
241,1506.87,3667,1.000,5.775,-0.645
242,1490.21,17488,1.000,27.542,0.692
243,1474.79,2102,1.000,3.310,-0.797
244,1449.68,29777,1.000,46.896,1.881
245,1424.23,2545,1.000,4.008,-0.754
246,1406.38,20123,1.000,31.692,0.947
247,1387.16,4292,1.000,6.759,-0.585
248,1378.48,6729,1.000,10.597,-0.349
249,1370.83,2980,1.000,4.693,-0.712
250,1351.71,21300,1.000,33.545,1.061
251,1331.84,3945,1.000,6.213,-0.618
252,1303.56,31959,1.000,50.332,2.092
253,1274.75,4628,1.000,7.289,-0.552
254,1256.20,18935,1.000,29.821,0.832
255,1239.03,2864,1.000,4.510,-0.723
256,1231.03,7300,1.000,11.497,-0.294
257,1217.24,10215,1.000,16.088,-0.012
258,1200.61,10904,1.000,17.173,0.055
259,1186.63,6843,1.000,10.777,-0.338
260,1173.55,9766,1.000,15.380,-0.055
261,1161.10,6054,1.000,9.534,-0.414
262,1147.76,10885,1.000,17.143,0.053
263,1135.85,4240,1.000,6.678,-0.590
264,1107.44,31840,1.000,50.145,2.080
265,1082.12,314,1.000,0.495,-0.970
266,1064.96,21479,1.000,33.827,1.078
267,1046.97,1365,1.000,2.150,-0.868
268,1034.49,14486,1.000,22.814,0.401
269,1022.61,596,1.000,0.939,-0.942
270,1005.23,21475,1.000,33.821,1.078
271,984.11,5350,1.000,8.426,-0.482
272,972.00,10026,1.000,15.790,-0.030
273,964.10,0,1.000,0.000,-1.000
274,964.10,5,1.000,0.008,-1.000
275,963.46,808,1.000,1.273,-0.922
276,945.44,22076,1.000,34.767,1.136
277,925.44,3324,1.000,5.235,-0.678
278,922.82,0,1.000,0.000,-1.000
279,922.82,0,1.000,0.000,-1.000
280,908.90,17672,1.000,27.832,0.710
281,892.14,3614,1.000,5.692,-0.650
282,870.52,23840,1.000,37.545,1.306
283,851.53,281,1.000,0.443,-0.973
284,842.84,10749,1.000,16.929,0.040
285,831.58,3554,1.000,5.597,-0.656
286,814.51,18126,1.000,28.547,0.754
287,798.45,2268,1.000,3.572,-0.781
288,778.03,23661,1.000,37.264,1.289
289,755.99,4326,1.000,6.813,-0.581
290,739.34,16820,1.000,26.490,0.627
291,723.70,3051,1.000,4.805,-0.705
292,718.28,3829,1.000,6.030,-0.630
293,709.73,7021,1.000,11.057,-0.321
294,690.72,17130,1.000,26.978,0.657
295,674.41,3573,1.000,5.627,-0.654
296,666.32,6701,1.000,10.553,-0.352
297,660.41,810,1.000,1.276,-0.922
298,644.12,19874,1.000,31.299,0.923
299,624.54,5000,1.000,7.874,-0.516
300,608.07,15912,1.000,25.060,0.539
301,595.24,385,1.000,0.606,-0.963
302,577.83,21719,1.000,34.205,1.101
303,556.77,5028,1.000,7.919,-0.514
304,539.93,16357,1.000,25.761,0.582
305,525.48,1993,1.000,3.139,-0.807
306,505.94,22822,1.000,35.942,1.208
307,486.99,1243,1.000,1.958,-0.880
308,453.22,41634,1.000,65.569,3.028
309,418.51,2451,1.000,3.860,-0.763
310,402.41,17995,1.000,28.340,0.741
311,384.04,5329,1.000,8.393,-0.484
312,371.29,10870,1.000,17.119,0.052
313,355.56,9104,1.000,14.338,-0.119
314,332.85,19735,1.000,31.081,0.909
315,315.64,2115,1.000,3.331,-0.795
316,307.84,7797,1.000,12.279,-0.246
317,300.18,1927,1.000,3.035,-0.814
318,282.56,20449,1.000,32.205,0.978
319,263.66,3559,1.000,5.605,-0.656
320,258.15,3433,1.000,5.407,-0.668
321,249.42,7656,1.000,12.057,-0.259
322,229.74,17331,1.000,27.294,0.677
323,214.03,2627,1.000,4.137,-0.746
324,194.76,21845,1.000,34.404,1.113
325,175.02,3214,1.000,5.062,-0.689
326,157.47,19078,1.000,30.046,0.846
327,140.33,2685,1.000,4.229,-0.740
328,127.25,13929,1.000,21.937,0.348
329,116.03,317,1.000,0.499,-0.969
330,98.57,21863,1.000,34.432,1.115
331,79.31,2593,1.000,4.084,-0.749
332,54.61,28776,1.000,45.319,1.784
333,29.75,2787,1.000,4.389,-0.730
334,10.31,21906,1.000,34.500,1.119
335,-9.58,3346,1.000,5.270,-0.676
336,-18.19,7588,1.000,11.950,-0.266
337,-26.27,2674,1.000,4.211,-0.741
338,-42.97,18544,1.000,29.205,0.794
339,-62.66,6454,1.000,10.164,-0.376
340,-72.03,5450,1.000,8.583,-0.473
341,-77.44,1418,1.000,2.233,-0.863
342,-96.88,23267,1.000,36.643,1.251
343,-118.00,3549,1.000,5.589,-0.657
344,-139.92,24298,1.000,38.267,1.351
345,-160.79,2196,1.000,3.458,-0.788
346,-181.22,23756,1.000,37.413,1.298
347,-200.97,1318,1.000,2.076,-0.872
348,-231.04,36871,1.000,58.068,2.567
349,-261.90,2326,1.000,3.663,-0.775
350,-271.04,9283,1.000,14.620,-0.102
