code,t_ps,n,concentration,bin_width_ps,dnl_lsb
157,2053.57,215,1.000,15.00,-0.114
158,2027.38,484,1.000,33.76,0.995
159,2017.86,24,1.000,1.67,-0.901
160,1991.92,486,1.000,33.90,1.003
161,1969.66,103,1.000,7.18,-0.575
162,1948.43,561,1.000,39.13,1.312
163,1928.57,79,1.000,5.51,-0.674
164,1907.83,439,1.000,30.62,0.809
165,1892.86,25,1.000,1.74,-0.897
166,1880.16,360,1.000,25.11,0.484
168,1857.14,177,1.000,12.35,-0.270
169,1857.14,23,1.000,1.60,-0.905
170,1833.00,568,1.000,39.62,1.341
171,1803.57,23,1.000,1.60,-0.905
172,1794.90,453,1.000,31.60,0.867
173,1785.71,12,1.000,0.84,-0.951
174,1760.20,532,1.000,37.11,1.193
175,1750.00,1,1.000,0.07,-0.996
176,1714.19,776,1.000,54.13,2.198
177,1678.57,250,1.000,17.44,0.030
178,1648.34,590,1.000,41.16,1.432
179,1625.00,130,1.000,9.07,-0.464
180,1609.10,319,1.000,22.25,0.315
181,1589.29,56,1.000,3.91,-0.769
182,1578.83,444,1.000,30.97,0.830
183,1553.57,53,1.000,3.70,-0.782
184,1543.51,458,1.000,31.95,0.888
185,1517.86,31,1.000,2.16,-0.872
186,1508.33,480,1.000,33.48,0.978
188,1482.14,168,1.000,11.72,-0.308
189,1478.77,106,1.000,7.39,-0.563
190,1453.07,535,1.000,37.32,1.205
191,1428.57,194,1.000,13.53,-0.200
192,1414.03,113,1.000,6.40,-0.622
193,1410.71,198,1.000,10.62,-0.373
194,1385.06,1062,1.000,37.85,1.236
195,1375.00,3,1.000,0.10,-0.994
196,1348.42,1009,1.000,35.19,1.079
197,1336.90,15,1.000,0.52,-0.969
198,1312.59,1026,1.000,35.78,1.114
199,1285.71,63,1.000,2.20,-0.870
200,1285.71,66,1.000,2.30,-0.864
201,1285.71,353,1.000,12.31,-0.273
202,1263.44,760,1.000,26.51,0.566
203,1250.00,214,1.000,7.46,-0.559
204,1220.98,1292,1.000,45.06,1.663
205,1196.43,125,1.000,4.36,-0.742
206,1183.44,715,1.000,24.94,0.473
207,1160.71,121,1.000,4.22,-0.751
208,1160.67,380,1.000,13.25,-0.217
209,1158.16,7,1.000,0.24,-0.986
210,1132.46,1085,1.000,37.84,1.236
211,1107.14,216,1.000,7.53,-0.555
212,1078.61,1598,1.000,55.73,2.293
213,1053.57,127,1.000,4.43,-0.738
214,1030.25,870,1.000,30.34,0.793
215,1017.74,155,1.000,5.41,-0.681
216,1001.49,550,1.000,19.18,0.133
217,1000.00,7,1.000,0.24,-0.986
218,974.42,902,1.000,31.46,0.859
219,963.52,117,1.000,4.08,-0.759
220,946.23,532,1.000,18.55,0.096
221,928.74,107,1.000,3.73,-0.779
222,915.21,1032,1.000,35.99,1.127
223,892.75,339,1.000,11.82,-0.301
224,876.45,555,1.000,19.36,0.144
226,854.13,616,1.000,21.48,0.269
227,839.29,194,1.000,6.77,-0.600
228,821.96,913,1.000,31.84,0.882
229,803.57,313,1.000,10.92,-0.355
230,785.23,551,1.000,19.22,0.136
231,767.86,401,1.000,13.99,-0.174
232,745.85,886,1.000,30.90,0.826
233,732.00,128,1.000,4.46,-0.736
234,706.68,1155,1.000,40.28,1.380
235,678.70,138,1.000,4.81,-0.716
236,677.52,356,1.000,12.42,-0.266
237,662.50,10,1.000,0.35,-0.979
238,644.11,1382,1.000,48.20,1.848
239,625.00,124,1.000,4.32,-0.744
240,607.22,240,1.000,8.37,-0.505
241,606.83,230,1.000,8.02,-0.526
242,582.55,967,1.000,33.73,0.993
243,571.43,87,1.000,3.03,-0.821
244,543.57,1094,1.000,38.16,1.255
245,517.86,182,1.000,6.35,-0.625
246,506.21,785,1.000,27.38,0.618
247,482.14,4,1.000,0.14,-0.992
248,464.30,1527,1.000,53.26,2.147
249,431.05,36,1.000,1.26,-0.926
250,418.99,1005,1.000,35.05,1.071
251,393.12,202,1.000,7.05,-0.584
252,372.71,1264,1.000,44.08,1.605
253,344.09,238,1.000,8.30,-0.510
254,333.24,502,1.000,17.51,0.035
255,320.77,354,1.000,12.35,-0.270
256,304.35,23,1.000,0.80,-0.953
257,303.57,47,1.000,1.64,-0.903
258,303.41,433,1.000,15.10,-0.108
259,285.77,332,1.000,11.58,-0.316
260,276.31,374,1.000,13.04,-0.229
261,267.51,310,1.000,10.81,-0.361
262,250.38,515,1.000,17.96,0.061
263,250.00,2,1.000,0.07,-0.996
264,214.30,1533,1.000,53.47,2.159
265,191.96,4,1.000,0.14,-0.992
266,170.29,957,1.000,33.38,0.972
267,160.33,46,1.000,1.60,-0.905
268,137.34,799,1.000,27.87,0.647
269,125.62,29,1.000,1.01,-0.940
270,104.65,1097,1.000,38.26,1.261
271,85.67,178,1.000,6.21,-0.633
272,71.24,482,1.000,16.88,-0.003
273,53.57,5,1.000,0.20,-0.988
279,53.57,1,1.000,0.04,-0.998
280,42.30,1001,1.000,37.32,1.205
281,17.86,274,1.000,9.56,-0.435
282,0.48,596,1.000,35.37,1.090
283,4980.36,10,1.000,0.66,-0.961
284,4966.76,542,1.000,21.87,0.292
285,4954.25,137,1.000,4.78,-0.718
286,4936.95,923,1.000,32.19,0.902
287,4928.57,18,1.000,0.63,-0.963
