code,t_ps,n,concentration,bin_width_ps,dnl_lsb
193,2574.47,9400,1.000,14.429,-0.137
194,2553.84,17480,1.000,26.832,0.605
195,2536.54,5068,1.000,7.779,-0.535
196,2521.75,14199,1.000,21.795,0.303
197,2507.88,3869,1.000,5.939,-0.645
198,2488.55,21327,1.000,32.737,0.958
199,2471.78,513,1.000,0.787,-0.953
200,2461.81,12479,1.000,19.155,0.145
201,2451.57,865,1.000,1.328,-0.921
202,2434.26,21691,1.000,33.296,0.991
203,2414.63,3889,1.000,5.970,-0.643
204,2388.15,30612,1.000,46.989,1.810
205,2363.92,959,1.000,1.472,-0.912
206,2349.40,17958,1.000,27.565,0.648
207,2331.47,5405,1.000,8.297,-0.504
208,2319.55,10126,1.000,15.543,-0.071
209,2310.04,2262,1.000,3.472,-0.792
210,2290.54,23147,1.000,35.531,1.125
211,2272.35,551,1.000,0.846,-0.949
212,2258.99,16861,1.000,25.882,0.548
213,2243.76,2975,1.000,4.567,-0.727
214,2225.43,20914,1.000,32.103,0.920
215,2202.95,8374,1.000,12.854,-0.231
216,2187.98,11135,1.000,17.092,0.022
217,2174.94,5847,1.000,8.975,-0.463
218,2155.41,19606,1.000,30.095,0.800
219,2137.09,4266,1.000,6.548,-0.608
220,2116.96,21963,1.000,33.713,1.016
221,2099.38,941,1.000,1.444,-0.914
222,2080.72,23366,1.000,35.867,1.145
223,2062.55,315,1.000,0.484,-0.971
224,2059.94,3080,1.000,4.728,-0.717
225,2053.86,4848,1.000,7.442,-0.555
226,2039.06,14429,1.000,22.148,0.324
227,2020.00,10399,1.000,15.962,-0.045
228,1991.98,26113,1.000,40.083,1.397
229,1971.41,685,1.000,1.051,-0.937
230,1955.43,20141,1.000,30.916,0.849
231,1938.78,1555,1.000,2.387,-0.857
232,1923.26,18670,1.000,28.658,0.714
233,1906.59,3044,1.000,4.673,-0.721
234,1890.19,18331,1.000,28.138,0.683
235,1874.93,1548,1.000,2.376,-0.858
236,1848.95,32299,1.000,49.579,1.965
237,1821.82,3057,1.000,4.692,-0.719
238,1802.92,21558,1.000,33.091,0.979
239,1785.80,751,1.000,1.153,-0.931
240,1784.55,881,1.000,1.352,-0.919
241,1781.79,2717,1.000,4.171,-0.751
242,1761.37,23892,1.000,36.674,1.193
243,1741.44,2075,1.000,3.185,-0.810
244,1728.44,14857,1.000,22.805,0.364
245,1711.15,7674,1.000,11.780,-0.296
246,1691.53,17893,1.000,27.466,0.642
247,1676.65,1489,1.000,2.286,-0.863
248,1660.23,19905,1.000,30.554,0.827
249,1643.34,2099,1.000,3.222,-0.807
250,1624.95,21865,1.000,33.563,1.007
251,1607.03,1483,1.000,2.276,-0.864
252,1592.26,17766,1.000,27.271,0.631
253,1577.98,831,1.000,1.276,-0.924
254,1560.04,22552,1.000,34.617,1.070
255,1541.84,1158,1.000,1.778,-0.894
256,1529.39,15059,1.000,23.115,0.382
257,1511.95,7668,1.000,11.770,-0.296
258,1496.99,11830,1.000,18.159,0.086
259,1482.26,7361,1.000,11.299,-0.324
260,1459.94,21722,1.000,33.343,0.994
261,1438.74,5889,1.000,9.040,-0.459
262,1420.86,17408,1.000,26.721,0.598
263,1405.10,3126,1.000,4.798,-0.713
264,1388.06,19084,1.000,29.294,0.752
265,1366.82,8591,1.000,13.187,-0.211
266,1344.61,20347,1.000,31.233,0.868
267,1327.59,1829,1.000,2.808,-0.832
268,1318.59,9891,1.000,15.183,-0.092
269,1308.63,3083,1.000,4.732,-0.717
270,1294.04,15933,1.000,24.457,0.463
271,1275.79,7848,1.000,12.047,-0.280
272,1256.90,16767,1.000,25.737,0.539
273,1243.59,574,1.000,0.881,-0.947
274,1228.96,18484,1.000,28.373,0.697
275,1211.19,4663,1.000,7.158,-0.572
276,1196.97,13873,1.000,21.295,0.273
277,1186.32,0,1.000,0.000,-1.000
278,1184.07,2934,1.000,4.504,-0.731
279,1181.81,8,1.000,0.012,-0.999
280,1180.28,1984,1.000,3.045,-0.818
281,1174.77,5198,1.000,7.979,-0.523
282,1169.44,1747,1.000,2.682,-0.840
283,1167.95,190,1.000,0.292,-0.983
284,1167.79,25,1.000,0.038,-0.998
