code,t_ps,n,concentration,bin_width_ps,dnl_lsb
171,1839.29,13,1.000,0.91,-0.947
172,1821.56,262,1.000,18.28,0.076
173,1803.57,114,1.000,7.95,-0.532
174,1792.09,392,1.000,27.34,0.609
175,1772.06,17,1.000,1.19,-0.930
176,1766.69,260,1.000,18.14,0.068
177,1750.00,42,1.000,2.93,-0.828
178,1731.08,691,1.000,48.20,1.837
179,1699.64,100,1.000,6.98,-0.589
180,1658.27,1198,1.000,83.57,3.919
181,1606.87,258,1.000,18.00,0.059
182,1580.70,493,1.000,34.39,1.024
183,1571.43,11,1.000,0.77,-0.955
184,1544.95,518,1.000,36.13,1.127
185,1517.86,1,1.000,0.07,-0.996
186,1508.91,511,1.000,35.64,1.098
187,1482.14,4,1.000,0.28,-0.984
188,1481.01,267,1.000,18.62,0.096
189,1464.47,189,1.000,13.18,-0.224
190,1443.08,443,1.000,30.90,0.819
191,1428.57,96,1.000,6.70,-0.606
192,1414.23,127,1.000,7.21,-0.575
193,1407.59,280,1.000,14.10,-0.170
194,1383.49,974,1.000,33.97,1.000
195,1375.00,1,1.000,0.03,-0.998
196,1352.42,696,1.000,24.27,0.429
197,1339.29,296,1.000,10.32,-0.392
198,1314.43,947,1.000,33.03,0.944
199,1303.57,19,1.000,0.66,-0.961
200,1289.22,458,1.000,15.97,-0.060
201,1285.71,50,1.000,1.74,-0.897
202,1263.10,954,1.000,33.27,0.958
203,1250.00,159,1.000,5.55,-0.674
204,1220.66,1143,1.000,39.86,1.346
205,1196.43,67,1.000,2.34,-0.862
206,1185.63,837,1.000,29.19,0.718
207,1162.63,56,1.000,1.95,-0.885
208,1159.80,487,1.000,16.99,-0.000
209,1142.66,90,1.000,3.14,-0.815
210,1124.05,1377,1.000,48.03,1.827
211,1105.36,20,1.000,0.70,-0.959
212,1081.55,997,1.000,34.77,1.047
213,1071.43,44,1.000,1.53,-0.910
214,1047.25,814,1.000,28.39,0.671
215,1031.27,289,1.000,10.08,-0.407
216,1013.81,569,1.000,19.85,0.168
217,1000.00,377,1.000,13.15,-0.226
218,981.67,534,1.000,18.62,0.096
219,964.50,333,1.000,11.61,-0.316
220,942.10,1106,1.000,38.57,1.271
221,928.57,50,1.000,1.74,-0.897
222,901.79,1084,1.000,37.81,1.225
223,876.98,18,1.000,0.63,-0.963
224,875.06,282,1.000,9.84,-0.421
225,875.00,181,1.000,6.31,-0.628
226,866.07,4,1.000,0.14,-0.992
227,856.76,511,1.000,17.82,0.049
228,827.46,1154,1.000,40.25,1.369
229,803.57,35,1.000,1.22,-0.928
230,792.89,858,1.000,29.92,0.761
231,769.23,13,1.000,0.45,-0.973
232,759.05,985,1.000,34.35,1.022
233,748.09,28,1.000,0.98,-0.943
234,721.93,1072,1.000,37.39,1.201
235,696.82,91,1.000,3.17,-0.813
236,689.82,589,1.000,20.54,0.209
237,678.57,233,1.000,8.13,-0.522
238,652.72,1074,1.000,37.46,1.205
239,633.09,64,1.000,2.23,-0.869
240,600.78,1786,1.000,62.29,2.667
241,571.43,174,1.000,6.07,-0.643
242,547.25,901,1.000,31.42,0.850
243,535.71,120,1.000,4.19,-0.754
244,516.36,642,1.000,22.39,0.318
245,500.00,411,1.000,14.33,-0.156
246,482.42,452,1.000,15.76,-0.072
247,477.80,74,1.000,2.58,-0.848
248,455.52,1019,1.000,35.54,1.092
249,430.25,32,1.000,1.12,-0.934
250,419.07,1002,1.000,34.95,1.057
251,393.37,35,1.000,1.22,-0.928
252,383.53,978,1.000,34.11,1.008
253,375.00,1,1.000,0.03,-0.998
254,348.55,985,1.000,34.35,1.022
255,337.66,33,1.000,1.15,-0.932
256,319.72,584,1.000,20.37,0.199
257,303.53,429,1.000,14.96,-0.119
258,286.41,463,1.000,16.15,-0.049
259,278.20,114,1.000,3.98,-0.766
260,267.86,70,1.000,2.44,-0.856
261,267.86,322,1.000,11.23,-0.339
262,252.20,584,1.000,20.37,0.199
263,232.14,1,1.000,0.03,-0.998
264,223.15,1021,1.000,35.61,1.096
265,196.68,434,1.000,15.14,-0.109
266,178.08,691,1.000,24.10,0.419
267,160.71,117,1.000,4.08,-0.760
268,154.86,439,1.000,15.31,-0.099
269,142.36,217,1.000,7.57,-0.555
270,126.18,772,1.000,26.93,0.585
271,103.75,495,1.000,17.26,0.016
272,79.77,908,1.000,31.67,0.864
273,71.43,6,1.000,0.21,-0.988
274,48.74,754,1.000,26.30,0.548
275,35.52,270,1.000,9.42,-0.446
276,16.49,599,1.000,36.38,1.141
285,4982.14,13,1.000,0.92,-0.946
286,4968.42,794,1.000,36.29,1.136
287,4947.03,357,1.000,12.45,-0.267
288,4931.78,624,1.000,21.76,0.281
