code,t_ps,n,concentration,bin_width_ps,dnl_lsb
199,3472.53,1894,1.000,6.95,-0.584
200,3467.11,606,1.000,2.22,-0.867
201,3464.16,2492,1.000,9.15,-0.453
202,3442.57,8168,1.000,29.99,0.793
203,3428.47,1255,1.000,4.61,-0.724
204,3395.51,15391,1.000,56.50,2.379
205,3374.67,109,1.000,0.40,-0.976
206,3351.01,7738,1.000,28.41,0.699
207,3338.02,1713,1.000,6.29,-0.624
208,3325.53,2320,1.000,8.52,-0.491
209,3321.51,699,1.000,2.57,-0.847
210,3308.21,7393,1.000,27.14,0.623
211,3286.31,1015,1.000,3.73,-0.777
212,3250.64,21317,1.000,78.26,3.680
213,3213.16,855,1.000,3.14,-0.812
214,3198.72,5768,1.000,21.18,0.266
215,3179.84,1702,1.000,6.25,-0.626
216,3178.59,1252,1.000,4.60,-0.725
218,3164.61,6827,1.000,25.06,0.499
219,3145.27,1359,1.000,4.99,-0.702
220,3133.29,7341,1.000,26.95,0.612
221,3122.97,774,1.000,2.84,-0.830
222,3096.83,10562,1.000,38.78,1.319
223,3072.41,2294,1.000,8.42,-0.496
224,3059.15,5933,1.000,21.78,0.303
225,3047.52,1110,1.000,4.08,-0.756
226,3026.85,8861,1.000,32.53,0.945
227,3009.28,977,1.000,3.59,-0.786
228,2973.83,18320,1.000,67.26,3.022
229,2935.06,2167,1.000,7.96,-0.524
230,2918.67,7497,1.000,27.52,0.646
231,2902.08,1504,1.000,5.52,-0.670
232,2894.73,669,1.000,2.46,-0.853
233,2892.66,92,1.000,0.34,-0.980
234,2882.45,8249,1.000,30.28,0.811
235,2863.10,3,1.000,0.01,-0.999
236,2857.18,510,1.000,1.87,-0.888
237,2857.14,166,1.000,0.61,-0.964
238,2843.94,10481,1.000,38.48,1.301
239,2821.27,2951,1.000,10.83,-0.352
240,2805.07,5214,1.000,19.14,0.145
241,2790.18,844,1.000,3.10,-0.815
242,2777.41,7691,1.000,28.24,0.689
243,2763.54,1196,1.000,4.39,-0.737
244,2731.33,15225,1.000,55.90,2.343
245,2699.89,1083,1.000,3.98,-0.762
246,2682.27,9499,1.000,34.87,1.085
247,2660.45,2315,1.000,8.50,-0.492
248,2649.23,3068,1.000,11.26,-0.326
249,2638.72,2041,1.000,7.49,-0.552
250,2626.65,6776,1.000,24.88,0.488
251,2606.42,2036,1.000,7.47,-0.553
252,2577.54,15082,1.000,55.37,2.311
253,2549.32,1617,1.000,5.94,-0.645
254,2527.98,8377,1.000,30.75,0.839
255,2514.82,936,1.000,3.44,-0.795
256,2501.91,3374,1.000,12.39,-0.259
257,2499.63,1691,1.000,6.21,-0.629
258,2481.48,3645,1.000,13.38,-0.200
259,2470.57,3692,1.000,13.55,-0.189
260,2455.22,4834,1.000,17.75,0.061
261,2444.35,2328,1.000,8.55,-0.489
262,2429.06,4798,1.000,17.61,0.053
263,2414.45,1547,1.000,5.68,-0.660
264,2390.43,13378,1.000,49.11,1.937
265,2358.08,57,1.000,0.21,-0.987
266,2345.40,10391,1.000,38.15,1.281
267,2323.45,840,1.000,3.08,-0.816
268,2313.23,5784,1.000,21.23,0.270
269,2303.57,190,1.000,0.70,-0.958
270,2287.25,8128,1.000,29.84,0.784
271,2267.04,2716,1.000,10.10,-0.396
272,2253.97,4595,1.000,20.08,0.201
273,2250.00,34,1.000,0.16,-0.991
280,2225.92,7840,1.000,28.94,0.731
281,2211.90,1800,1.000,6.61,-0.605
282,2188.54,9793,1.000,35.95,1.150
283,2171.59,87,1.000,0.32,-0.981
284,2161.20,4477,1.000,16.44,-0.017
285,2149.38,1416,1.000,5.20,-0.689
286,2129.76,10103,1.000,37.09,1.218
287,2106.70,1237,1.000,4.54,-0.728
288,2085.75,11726,1.000,43.05,1.574
289,2058.79,1382,1.000,5.07,-0.697
290,2044.87,7392,1.000,27.14,0.623
291,2031.61,1250,1.000,4.59,-0.726
292,2009.42,9783,1.000,35.91,1.148
293,1982.07,1263,1.000,4.56,-0.727
294,1968.38,9963,1.000,35.19,1.105
295,1947.55,1929,1.000,6.73,-0.598
296,1939.01,3305,1.000,11.53,-0.311
297,1930.80,401,1.000,1.40,-0.916
298,1914.45,9803,1.000,34.19,1.045
