code,t_ps,n,concentration,bin_width_ps,dnl_lsb
229,2552.56,609,1.000,1.024,-0.939
230,2536.80,18137,1.000,30.489,0.829
231,2520.35,1430,1.000,2.404,-0.856
232,2505.38,16386,1.000,27.546,0.652
233,2489.30,2747,1.000,4.618,-0.723
234,2472.83,16848,1.000,28.322,0.699
235,2457.50,1389,1.000,2.335,-0.860
236,2447.95,9973,1.000,16.765,0.005
237,2437.32,2671,1.000,4.490,-0.731
238,2418.60,19607,1.000,32.960,0.977
239,2401.55,668,1.000,1.123,-0.933
240,2383.72,20554,1.000,34.552,1.072
241,2364.31,2535,1.000,4.261,-0.744
242,2343.84,21820,1.000,36.680,1.200
243,2323.93,1867,1.000,3.139,-0.812
244,2310.84,13705,1.000,23.039,0.382
245,2293.42,7018,1.000,11.798,-0.292
246,2273.77,16367,1.000,27.514,0.650
247,2258.80,1445,1.000,2.429,-0.854
248,2225.14,38600,1.000,64.888,2.892
249,2190.99,2029,1.000,3.411,-0.795
250,2172.38,20114,1.000,33.812,1.028
251,2154.37,1312,1.000,2.206,-0.868
252,2139.03,16938,1.000,28.473,0.708
253,2124.20,699,1.000,1.175,-0.930
254,2106.29,20615,1.000,34.655,1.078
255,2087.98,1164,1.000,1.957,-0.883
256,2075.69,13463,1.000,22.632,0.357
257,2058.47,7022,1.000,11.804,-0.292
258,2043.30,11025,1.000,18.533,0.112
259,2029.64,5225,1.000,8.783,-0.473
260,2024.21,1240,1.000,2.084,-0.875
261,2019.66,4168,1.000,7.007,-0.580
262,2002.45,16308,1.000,27.414,0.644
263,1986.54,2630,1.000,4.421,-0.735
264,1969.60,17518,1.000,29.448,0.766
265,1948.37,7738,1.000,13.008,-0.220
266,1926.34,18476,1.000,31.059,0.863
267,1909.35,1742,1.000,2.928,-0.824
268,1900.33,8981,1.000,15.097,-0.095
269,1890.31,2940,1.000,4.942,-0.704
270,1875.77,14360,1.000,24.140,0.448
271,1857.70,7143,1.000,12.008,-0.280
272,1838.67,15495,1.000,26.048,0.562
273,1825.26,461,1.000,0.775,-0.954
274,1810.59,16990,1.000,28.561,0.713
275,1792.67,4331,1.000,7.281,-0.563
276,1778.44,12601,1.000,21.183,0.270
277,1767.85,0,1.000,0.000,-1.000
278,1765.47,2827,1.000,4.752,-0.715
279,1763.08,15,1.000,0.025,-0.998
280,1761.59,1761,1.000,2.960,-0.822
281,1755.98,4913,1.000,8.259,-0.505
282,1750.77,1288,1.000,2.165,-0.870
283,1749.61,85,1.000,0.143,-0.991
284,1749.50,50,1.000,0.084,-0.995
285,1748.65,966,1.000,1.624,-0.903
286,1733.34,17240,1.000,28.981,0.738
287,1714.51,5173,1.000,8.696,-0.478
288,1688.76,25462,1.000,42.803,1.567
289,1665.76,1894,1.000,3.184,-0.809
290,1647.70,19597,1.000,32.943,0.976
291,1629.82,1672,1.000,2.811,-0.831
292,1616.15,14597,1.000,24.538,0.472
293,1599.91,4724,1.000,7.941,-0.524
294,1579.78,19219,1.000,32.308,0.938
295,1561.07,3050,1.000,5.127,-0.693
296,1547.85,12668,1.000,21.295,0.277
297,1536.22,1177,1.000,1.979,-0.881
298,1518.16,20305,1.000,34.134,1.047
299,1499.74,1616,1.000,2.717,-0.837
300,1479.45,22517,1.000,37.852,1.270
301,1457.98,3029,1.000,5.092,-0.695
302,1439.42,19055,1.000,32.032,0.921
303,1422.38,1211,1.000,2.036,-0.878
304,1407.39,16629,1.000,27.954,0.676
305,1389.08,5151,1.000,8.659,-0.481
306,1366.99,21132,1.000,35.524,1.130
307,1348.87,427,1.000,0.718,-0.957
308,1340.53,9501,1.000,15.972,-0.042
309,1328.70,4568,1.000,7.679,-0.539
310,1308.63,19310,1.000,32.461,0.947
311,1291.95,538,1.000,0.904,-0.946
312,1268.83,26966,1.000,45.331,1.719
313,1242.22,4694,1.000,7.891,-0.527
314,1229.20,10797,1.000,18.150,0.089
315,1212.65,8888,1.000,14.941,-0.104
316,1199.80,6404,1.000,10.765,-0.354
317,1193.29,1344,1.000,2.259,-0.865
318,1176.12,19086,1.000,32.084,0.924
319,1159.53,647,1.000,1.088,-0.935
320,1140.76,21690,1.000,36.462,1.187
321,1117.55,5920,1.000,9.952,-0.403
322,1098.50,16746,1.000,28.151,0.688
323,1084.09,398,1.000,0.669,-0.960
324,1063.77,23774,1.000,39.965,1.397
325,1038.94,5765,1.000,9.691,-0.419
326,1020.27,16450,1.000,27.653,0.658
327,1002.82,4315,1.000,7.254,-0.565
328,989.00,12122,1.000,20.378,0.222
329,973.71,6067,1.000,10.199,-0.388
330,956.42,14507,1.000,24.387,0.463
331,943.10,1341,1.000,2.254,-0.865
332,923.48,22007,1.000,36.995,1.219
333,902.33,3147,1.000,5.290,-0.683
334,884.89,17600,1.000,29.586,0.774
335,869.06,1234,1.000,2.074,-0.876
