code,t_ps,n,concentration,bin_width_ps,dnl_lsb
194,2557.11,16077,1.000,26.883,0.602
195,2539.85,4568,1.000,7.638,-0.545
196,2524.73,13515,1.000,22.599,0.347
197,2510.51,3502,1.000,5.856,-0.651
198,2490.92,19927,1.000,33.320,0.986
199,2473.84,495,1.000,0.828,-0.951
200,2464.06,11208,1.000,18.741,0.117
201,2454.00,819,1.000,1.369,-0.918
202,2436.81,19753,1.000,33.029,0.969
203,2417.31,3561,1.000,5.954,-0.645
204,2390.78,28180,1.000,47.120,1.808
205,2366.42,949,1.000,1.587,-0.905
206,2351.74,16607,1.000,27.769,0.655
207,2333.60,5092,1.000,8.514,-0.493
208,2321.43,9464,1.000,15.825,-0.057
209,2312.02,1795,1.000,3.001,-0.821
210,2292.58,21455,1.000,35.875,1.138
211,2274.21,514,1.000,0.859,-0.949
212,2260.49,15901,1.000,26.588,0.585
213,2245.14,2461,1.000,4.115,-0.755
214,2227.01,19227,1.000,32.150,0.916
215,2204.44,7763,1.000,12.981,-0.226
216,2172.78,30104,1.000,50.338,2.000
217,2143.00,5519,1.000,9.228,-0.450
218,2123.46,17851,1.000,29.849,0.779
219,2105.09,4120,1.000,6.889,-0.589
220,2085.58,19213,1.000,32.127,0.915
221,2068.82,840,1.000,1.405,-0.916
222,2063.50,5519,1.000,9.228,-0.450
223,2055.20,4405,1.000,7.366,-0.561
224,2041.66,11799,1.000,19.729,0.176
225,2031.52,321,1.000,0.537,-0.968
226,2030.30,1137,1.000,1.901,-0.887
227,2021.38,9534,1.000,15.942,-0.050
228,1976.95,43609,1.000,72.920,3.346
229,1939.98,611,1.000,1.022,-0.939
230,1925.63,16553,1.000,27.679,0.650
231,1910.22,1883,1.000,3.149,-0.812
232,1907.96,819,1.000,1.369,-0.918
233,1907.18,113,1.000,0.189,-0.989
234,1892.69,17213,1.000,28.782,0.715
235,1877.13,1407,1.000,2.353,-0.860
236,1867.78,9768,1.000,16.333,-0.027
237,1857.38,2674,1.000,4.471,-0.734
238,1838.59,19795,1.000,33.100,0.973
239,1821.48,673,1.000,1.125,-0.933
240,1803.31,21063,1.000,35.220,1.099
241,1783.48,2654,1.000,4.438,-0.736
242,1763.06,21765,1.000,36.394,1.169
243,1743.16,2041,1.000,3.413,-0.797
244,1730.18,13490,1.000,22.557,0.344
245,1713.15,6878,1.000,11.501,-0.315
246,1693.93,16104,1.000,26.928,0.605
247,1679.27,1429,1.000,2.389,-0.858
248,1645.57,38882,1.000,65.016,2.875
249,1611.43,1958,1.000,3.274,-0.805
250,1595.43,17179,1.000,28.725,0.712
251,1580.49,689,1.000,1.152,-0.931
252,1578.06,2220,1.000,3.712,-0.779
253,1574.97,1476,1.000,2.468,-0.853
254,1559.51,17009,1.000,28.441,0.695
255,1544.33,1145,1.000,1.915,-0.886
256,1531.75,13906,1.000,23.253,0.386
257,1514.30,6966,1.000,11.648,-0.306
258,1499.16,11141,1.000,18.629,0.110
259,1484.22,6732,1.000,11.257,-0.329
260,1461.82,20054,1.000,33.533,0.999
261,1440.55,5388,1.000,9.009,-0.463
262,1422.50,16209,1.000,27.103,0.615
263,1406.63,2774,1.000,4.638,-0.724
264,1389.80,17353,1.000,29.016,0.729
265,1368.83,7728,1.000,12.922,-0.230
266,1346.83,18579,1.000,31.066,0.852
267,1329.90,1681,1.000,2.811,-0.832
268,1320.72,9296,1.000,15.544,-0.074
269,1310.66,2736,1.000,4.575,-0.727
270,1295.96,14851,1.000,24.833,0.480
271,1277.51,7217,1.000,12.068,-0.281
272,1258.39,15645,1.000,26.160,0.559
273,1244.96,417,1.000,0.697,-0.958
274,1230.30,17115,1.000,28.618,0.706
275,1212.50,4182,1.000,6.993,-0.583
276,1198.48,12590,1.000,21.052,0.255
277,1187.95,0,1.000,0.000,-1.000
278,1185.66,2739,1.000,4.580,-0.727
279,1183.33,43,1.000,0.072,-0.996
280,1181.73,1877,1.000,3.139,-0.813
281,1176.07,4894,1.000,8.183,-0.512
282,1170.77,1442,1.000,2.411,-0.856
283,1169.42,170,1.000,0.284,-0.983
284,1169.22,78,1.000,0.130,-0.992
285,1168.32,998,1.000,1.669,-0.901
286,1152.92,17412,1.000,29.115,0.735
287,1134.17,5024,1.000,8.401,-0.499
288,1108.46,25726,1.000,43.017,1.564
289,1085.41,1837,1.000,3.072,-0.817
