code,t_ps,n,concentration,bin_width_ps,dnl_lsb
193,2576.77,9044,1.000,14.243,-0.148
194,2556.09,17217,1.000,27.115,0.621
195,2538.76,4786,1.000,7.537,-0.549
196,2523.71,14331,1.000,22.570,0.350
197,2509.60,3590,1.000,5.654,-0.662
198,2490.12,21140,1.000,33.293,0.991
199,2473.07,515,1.000,0.811,-0.951
200,2463.16,12069,1.000,19.007,0.137
201,2452.94,906,1.000,1.427,-0.915
202,2435.44,21327,1.000,33.588,1.009
203,2415.50,3987,1.000,6.279,-0.625
204,2388.85,29854,1.000,47.017,1.812
205,2364.60,947,1.000,1.491,-0.911
206,2349.97,17635,1.000,27.773,0.661
207,2331.85,5371,1.000,8.459,-0.494
208,2319.59,10198,1.000,16.061,-0.040
209,2309.99,1999,1.000,3.148,-0.812
210,2290.96,22161,1.000,34.901,1.087
211,2273.01,639,1.000,1.006,-0.940
212,2259.44,16597,1.000,26.139,0.563
213,2244.24,2708,1.000,4.265,-0.745
214,2226.10,20324,1.000,32.008,0.914
215,2203.77,8028,1.000,12.643,-0.244
216,2189.21,10465,1.000,16.481,-0.014
217,2176.21,6041,1.000,9.514,-0.431
218,2156.21,19367,1.000,30.501,0.824
219,2137.53,4353,1.000,6.856,-0.590
220,2117.29,21344,1.000,33.615,1.010
221,2099.81,858,1.000,1.351,-0.919
222,2081.18,22806,1.000,35.917,1.148
223,2062.88,423,1.000,0.666,-0.960
224,2060.35,2794,1.000,4.400,-0.737
225,2054.57,4553,1.000,7.170,-0.571
226,2039.85,14132,1.000,22.256,0.331
227,2020.63,10275,1.000,16.182,-0.032
228,1992.46,25503,1.000,40.165,1.402
229,1971.87,640,1.000,1.008,-0.940
230,1956.17,19303,1.000,30.400,0.818
231,1939.77,1517,1.000,2.389,-0.857
232,1923.84,18713,1.000,29.471,0.762
233,1906.78,2952,1.000,4.649,-0.722
234,1890.34,17930,1.000,28.238,0.689
235,1875.07,1465,1.000,2.307,-0.862
236,1865.71,10422,1.000,16.414,-0.018
237,1855.09,3060,1.000,4.819,-0.712
238,1836.41,20661,1.000,32.539,0.946
239,1819.48,840,1.000,1.323,-0.921
240,1801.64,21823,1.000,34.369,1.055
241,1782.37,2643,1.000,4.162,-0.751
242,1761.79,23497,1.000,37.005,1.213
243,1741.79,1893,1.000,2.981,-0.822
244,1729.00,14359,1.000,22.614,0.352
245,1711.82,7452,1.000,11.736,-0.298
246,1692.33,17298,1.000,27.243,0.629
